,id,title,all
1989,10663,The Waterboy,frankcoraci adamsandler kathybates fairuzabalk henrywinkler comedy sport socialoutcast ridicule lawnmower desertedbyhusband lowselfesteem blackandwhitetocolor
1990,1891,The Empire Strikes Back,irvinkershner markhamill harrisonford carriefisher billydeewilliams adventure action sciencefiction rebel android asteroid spacebattle snowstorm spacecolony spaceship lightsaber jedi goodvsevil rebellion theforce spaceopera stormtrooper wookie jedimaster jeditraining droid
1991,9737,Bad Boys,michaelbay willsmith martinlawrence téaleoni tchékykaryo action comedy crime thriller miami detective handcuffs airport mexicanstandoff stripclub witnessprotection carcrash internalaffairs gunfight explosion brutality footchase carchase druglord hangar loosecannon bust referencetoskittles blackcop badge actionhero corruptcop
1992,37137,The Naked Gun 2½: The Smell of Fear,davidzucker leslienielsen priscillapresley georgekennedy o.j.simpson comedy crime washingtond.c. usapresident spoof thewhitehouse
1993,9532,Final Destination,jameswong devonsawa alilarter kerrsmith tonytodd horror omen airplaneaccident corpse death near-deathexperience
1994,10316,The Ides of March,georgeclooney ryangosling georgeclooney philipseymourhoffman paulgiamatti drama ohio politics dirtytricks presidentialcampaign endorsement campaignspeech presidentialdebate
1995,2787,Pitch Black,davidtwohy vindiesel radhamitchell colehauser lewisfitz-gerald thriller sciencefiction action darkness dystopia comet alienlife-form survival eclipse flask corps
1996,12658,Someone Like You...,tonygoldwyn ashleyjudd gregkinnear hughjackman marisatomei comedy romance feminism cohabitant tvshow man-womanrelation manbetweentwowomen
1997,152601,Her,spikejonze joaquinphoenix scarlettjohansson rooneymara amyadams romance sciencefiction drama artificialintelligence computer love loneliness transhumanism heartbreak nearfuture singularity bittersweet
1998,10866,Joy Ride,johndahl stevezahn paulwalker leeleesobieski jessicabowman mystery thriller drama colorado friendship stalker pokies truckdriver cbradio strange
1999,227707,The Adventurer: The Curse of the Midas Box,jonathannewman aneurinbarnard michaelsheen lenaheadey samneill fantasy adventure family londonengland basedonnovel key adventure supernatural steampunk
2000,21349,Anywhere But Here,waynewang susansarandon natalieportman hartbochner eileenryan drama comedy romance dream
2001,19150,The Crew,michaeldinner richarddreyfuss burtreynolds danhedaya seymourcassel action comedy 
2002,70435,Haywire,stevensoderbergh ginacarano ewanmcgregor michaelfassbender billpaxton action thriller mercenary secretagent rescue footchase spanish
2003,580,Jaws: The Revenge,josephsargent lorrainegary lanceguest mariovanpeebles michaelcaine adventure thriller sharkattack bahamas dyinganddeath aggressionbyanimal sequel revenge underwater shark greatwhiteshark animalattack caribbean christmas bananaboat
2004,9819,Marvin's Room,jerryzaks dianekeaton merylstreep leonardodicaprio robertdeniro drama sistersisterrelationship sister leukemia reunion cancer bonemarrowtransplant
2005,13579,The Longshots,freddurst icecube kekepalmer tashasmith jillmariejones drama family 
2006,20024,The End of the Affair,neiljordan ralphfiennes stephenrea juliannemoore jamesbolam drama bomb sex jealousy infidelity obsession worldwarii passion romance cheatingwife church
2007,2453,Harley Davidson and the Marlboro Man,simonwincer mickeyrourke donjohnson chelseafield danielbaldwin action thriller corruption harleydavidson drugdealer losangeles lasvegas
2008,6973,In the Valley of Elah,paulhaggis tommyleejones charlizetheron susansarandon francesfisher history drama thriller crime mystery fathersonrelationship detective warcrimes patriotism homicide investigation iraq militaryservice police cover-up disappearance murderinvestigation
2009,11156,Coco Before Chanel,annefontaine audreytautou benoîtpoelvoorde alessandronivola mariegillain drama history fashiondesigner womandirector
2010,354110,Forsaken,joncassar demimoore kiefersutherland donaldsutherland briancox western drama 
2011,22215,Cheri,stephenfrears michellepfeiffer kathybates rupertfriend felicityjones drama comedy romance 
2012,11632,Vanity Fair,miranair reesewitherspoon jamespurefoy jonathanrhysmeyers romolagarai drama romance londonengland britishempire lover advancement aristocrat womandirector
2013,30596,Bodyguards and Assassins,teddychan donnieyen wangxue-qi tonyleungka-fai nicholastse drama action history assassination martialarts sword bloodsplatter impalement beatentodeath hongkong headbashedin extremeviolence violentdeath hook bloodyfight throatslitting violence
2014,3021,1408,mikaelhåfström johncusack samuell.jackson marymccormack jasminejessicaanthony horror thriller suicide newyork hotel fire hotelroom wifehusbandrelationship suicideattempt window door hauntedhouse research ghostworld painting telephone lossofdaughter blood
2015,957,Spaceballs,melbrooks melbrooks rickmoranis billpullman daphnezuniga comedy sciencefiction android lasergun swordplay temple spacemarine spacebattle spacetravel spacemission galaxy comb altar magnetbeam jam speedoflight plasticsurgery password shield nose spoof
2016,256917,The Water Diviner,russellcrowe russellcrowe olgakurylenko yılmazerdoğan cemyılmaz war drama istanbul australia postworldwari farmer missinginaction missingson gallipolicampaign inspiredbytrueevents
2017,251,Ghost,jerryzucker patrickswayze demimoore whoopigoldberg tonygoldwyn fantasy drama thriller mystery romance corruption fortuneteller moneytransfer moneylaundering pottery afterlife spiritism
2018,544,There's Something About Mary,bobbyfarrelly camerondiaz benstiller mattdillon leeevans romance comedy surgeon stalker romanticcomedy dreamgirl taboo screwballcomedy frisbee troubadour grossoutcomedy intellectualdisability
2019,11395,The Santa Clause,johnpasquin timallen judgereinhold wendycrewson davidkrumholtz fantasy drama comedy family holiday christmasparty santaclaus deal christmastree christmas
2020,14635,The Rookie,johnleehancock dennisquaid rachelgriffiths bethgrant angust.jones drama family fathersonrelationship baseball sportsteam sport life'sdream growingup
2021,13680,The Game Plan,andyfickman dwaynejohnson madisonpettis kyrasedgwick roselynsánchez comedy family americanfootball bachelor sportsteam sport aerobics tweengirl publicist
2022,688,The Bridges of Madison County,clinteastwood merylstreep clinteastwood anniecorley victorslezak drama romance farewell adultery loveatfirstsight photographer wifehusbandrelationship iowa loveofone'slife motherrole bridge housewife loveletter peasant marriagecrisis photography unsociability secretlove naturedocumentary
2023,11090,The Animal,lukegreenfield robschneider colleenhaskell johnc.mcginley edasner action comedy dream employee carcrash scientist policeofficer organdonation aftercreditsstinger virility
2024,783,Gandhi,richardattenborough benkingsley candicebergen edwardfox johngielgud drama history muslim indianlead demonstration worldwarii imprisonment releasefromprison southafrica bravery hungerstrike colony morningprayer hindu independence britisharmy politicalnegotiations conference nonviolentresistance apartheid britishempire protest independencemovement bombayindia strike freedom prayer worldreligion hinduism mahatmagandhi calcutta
2025,228194,The Hundred-Foot Journey,lassehallström helenmirren manishdayal ompuri charlottelebon drama france basedonnovel indianlead restaurant family
2026,1642,The Net,irwinwinkler sandrabullock jeremynortham dennismiller wendygazelle crime drama mystery thriller action cheating newidentity computervirus chase computer stalking
2027,10950,I Am Sam,jessienelson seanpenn michellepfeiffer diannewiest dakotafanning drama fosterparents probono newbaby socialservices learning coffeeshopmanager pizzahut children'sbook lockeddoor mentallyhandicappedman childcustody womandirector
2028,235260,Son of God,christopherspencer romadowney diogomorgado louisedelamere darwinshaw drama biography resurrection
2029,277,Underworld,lenwiseman katebeckinsale scottspeedman michaelsheen shanebrolly fantasy action thriller budapest subway loveofone'slife vampire bite descendant hostility shootout werewolf blunt fangvamp
2030,8999,Derailed,mikaelhåfström cliveowen jenniferaniston vincentcassel melissageorge drama thriller prison chicago rape basedonnovel hotelroom wifehusbandrelationship anonymousletter blackmail family'sdailylife letter businessman relationshipproblems manbetweentwowomen revenge deception beating violence wallet extramaritalaffair embezzlement advertisingexecutive flashback abortion commutertrain
2031,11323,The Informant!,stevensoderbergh mattdamon scottbakula joelmchale melanielynskey drama comedy crime agriculture company witnesstomurder
2032,10445,Shadowlands,richardattenborough anthonyhopkins debrawinger johnwood julianfellowes drama romance bachelor strokeoffate brother oxford author fallinginlove
2033,11453,Deuce Bigalow: European Gigolo,mikebigelow robschneider eddiegriffin jeroenkrabbé tilschweiger comedy painter amsterdam dolphin europe pimp fetish gigolo wig snorkel whistle
2034,146239,Delivery Man,kenscott vincevaughn cobiesmulders chrispratt brittrobertson comedy remake spermdonor
2035,205588,Our Kind of Traitor,susannawhite ewanmcgregor stellanskarsgård damianlewis naomieharris thriller basedonnovel womandirector
2036,10878,Saving Silverman,dennisdugan jasonbiggs stevezahn jackblack amandapeet comedy crime romance femalenudity harassment malefriendship darkcomedy directorcameo duringcreditsstinger
2037,82650,Diary of a Wimpy Kid: Dog Days,davidbowers zacharygordon robertcapron devonbostick rachaelharris comedy family bestfriend sweetsixteen duringcreditsstinger
2038,10279,Summer of Sam,spikelee johnleguizamo adrienbrody mirasorvino jenniferesposito thriller drama crime romance distrust intolerance punkrock italianamerican summer bigotry bronx
2039,2294,Jay and Silent Bob Strike Back,kevinsmith kevinsmith jasonmewes benaffleck jeffanderson comedy filmmaking jayandsilentbob selfmocking characterissubjectofcomic referencetoprincevaliant indianajonesspoofscene monkeyactor viewaskew gigantichand animalexperimentation
2040,2176,The Glass House,danielsackheim leeleesobieski dianelane stellanskarsgård brucedern drama thriller california brothersisterrelationship lossofparents suspense psychologicalthriller orphan caraccident
2041,270487,"Hail, Caesar!",joelcoen joshbrolin georgeclooney aldenehrenreich ralphfiennes comedy drama mystery journalist cat ransom kidnapping ancientrome movieinmovie hollywood perioddrama
2042,19366,Josie and the Pussycats,deborahkaplan rachaelleighcook rosariodawson tarareid gabrielmann comedy music manager pop secret smalltown garage musician music friendship industry fame conspiracy subliminal  rockband culture womandirector messages fortune recorddeal popular pawns
2043,204082,Homefront,garyfleder jasonstatham jamesfranco izabelavidovic winonaryder action thriller basedonnovel drugdealer ex-cop ruralsetting undercovercop methamphetamine motorcyclegang drug revengemotive fatherdaughterrelationship lousianabayou
2044,24100,The Little Vampire,uliedel richarde.grant jonathanlipnicki jimcarter alicekrige family horror basedonnovel vampire bite independentfilm fangvamp
2045,1599,I Heart Huckabees,davido.russell jasonschwartzman dustinhoffman lilytomlin judelaw comedy romance sex detective jealousy humor protest wife celebrity rivalry independentfilm religion universe anger nature husband existentialism enviroment issues
2046,5550,RoboCop 3,freddekker robertjohnburke nancyallen mariomachado jodilong action adventure crime sciencefiction thriller cyborg dystopia police sequel cyberpunk policeman robocop
2047,30379,Megiddo: The Omega Code 2,briantrenchard-smith michaelyork michaelbiehn dianevenora r.leeermey action sciencefiction thriller dystopia
2048,42586,Darling Lili,blakeedwards julieandrews rockhudson jeremykemp lancepercival drama comedy thriller music romance spy uncle
2049,17709,Dudley Do-Right,hughwilson brendanfraser sarahjessicaparker alfredmolina ericidle comedy family romance basedoncartoon mountie
2050,287948,The Transporter Refueled,camilledelamarre edskrein raystevenson loanchabanol gabriellawright thriller action crime transporter sequel suspense car bankheist action
